title,date,link,content
公投只能投「4同意或4不同意」？網掀戰曝：別被帶風向,2021-12-12 20:05:00,https://news.tvbs.com.tw/life/1658654,四大公投已進入倒數階段，將於下週六（18日）進行投票，然而藍綠兩黨近日也不斷舉辦各式活動，來傳達「四同意」及「四不同意」的訴求。就有網友困惑，「公投一定要投四同意或四不同意嗎？」貼文曝光後，即掀起熱烈討論。原PO於PTT發文表示，自己政治冷感，只不過最近看到不少公投新聞，一堆人都在爭論四同意即四不同意。對此他也相當好奇「只有四同意跟四不同意兩個選擇嗎？還是可以三同意一不同意或是其它搭配嗎 ？有請政治大師解答。」更多新聞：反萊豬過關也不處理？政院說明被疑留伏筆然而貼文一出，就掀起了兩派網友論戰，其中支持「四同意」的網友指出沒必要罔顧自身健康去食用萊豬，且台灣仍有許多豬肉可以挑選「美豬絕對不能進口，要人民冒健康風險，還有人想吃萊豬想瘋了」、「萊豬有何優點，為何要冒健康風險去吃，又不是沒豬肉吃了」、「當然要重啟核四，缺電還不是哀哀叫」、「核電和三接都必須有，不要萊豬然後公投必須綁大選」、「核電沒那麼恐怖，只要反應爐沒事就好。」不過支持「四不同意」的網友則指出核電的危險性，並認為基本上所有東西吃過量都有毒，不需要特意去反萊豬，「萊豬對健康的影響劑量、美豬的進口比例，網路上都查得到，資料都擺出來還在盲目跳針」、「台灣豬又不出口到美國，哪會影響台灣豬農」、「投同意使距離核四不過三十公里的大台北身陷核災風險」、「核電風險大，為甚麼要我們台北人承擔風險。」更多新聞：缺電？雙北停電網譏第三世界黃士修：公投未過恐成常態最後也有不少網友點出，其實不需要為了風潮而去投四同意或四不同意，每個提案皆可以依照自已的意願去投票，「公投本質是議題，所以本來就可以按照每個提案去投票，你想要的方向，不要被帶風向了」、「這次的議題如果有詳細去了解相關爭議跟科學證據，再進行判斷的話，不論幾個同意幾個不同意，才比較能算是在進行表達自己意見的公民投票，然後更重要的是至少要能尊重其他人的想法，而不是隨意標籤化意見不同的他人。」
藍綠拚公投！馬、朱合吸6萬人喊同意　府院3巨頭台南催票,2021-12-12 18:40:00,https://news.tvbs.com.tw/politics/1658622,1218四大公投決戰倒數，藍綠全力衝刺催票，國民黨今日與秋鬥民間團體合體舉辦「我同意！YES大遊行！」，黨主席朱立倫合體前總統馬英九狂吸6萬人擠爆自由廣場；民進黨方面則是，包括總統蔡英文、副總統賴清德及行政院長蘇貞昌3巨頭現身台南舉辦的公投說明會，藍綠對決拉開黃金周決戰序幕。國民黨主張「四個同意」，並將四大公投案升高為對蔡政府的不信任案，藍綠對決正式鳴槍開戰。而原先持冷處理態度的民進黨，眼見苗頭不對後，自10月底起，在全台各地啟動一連串公投說明會，蔡英文、賴清德及蘇貞昌等大咖都投入說明會主張「四個不同意」，頓時也讓全台瀰漫濃濃選戰煙硝味。四大公投案將於下週六（18日）投票，今天為投票前最後一個週日，主張四個同意的國民黨，今日於北市自由廣場舉行「我同意！YES大遊行！」馬英九、朱立倫合體宣傳公投「4個都同意，台灣更美麗」，儘管低溫大雨襲來，但現場仍湧現大批人潮，現場更聚集突破6萬人到場支持。馬英九致詞時表示，國民黨不反美，但反萊豬，外交部拼命在說，反萊豬會影響外交、參加國際經貿組織，都是亂講的；公投綁大選可以省錢、增加人民參與，民進黨本來支持，一看輸太多又要改變。馬英九接著說，中央要蓋第三天然氣接收站，說不會影響到藻礁，但立委、專家去看，卻發現棧橋的鋼樑直接插在藻礁上，政府還在騙大家，經濟部長說若不建會損失137億度的電，但最好的方法就是重啟核四，重啟核四可發200億度的電，可以解決這個問題。馬英九指出，從2017年到現在，4年內台灣經歷3次大停電，每一次停電北部要靠核二來救、南部要靠核三，若核二、三都除役要靠誰救？世界趨勢已經不是反核、廢核，而是以核養綠、以核減碳，「民進黨說用再生能源取代核能，莫名其妙，核能也是綠能，哪有用綠能取代綠能的，反核廢核都是落伍的想法了」。朱立倫致詞時則表示，國民黨推動反萊豬，沒有一人一黨之私，因為萊豬受傷害不只有國民黨及其下一代；為了省台灣人的錢，以及台灣的工，我們要同意公投綁大選，而珍愛藻礁及重啟核四，是為了台灣的電著想，公民團體也會跟國民黨在一起，面對鴨霸、獨裁的民進黨政府，全台灣的人民都站出來，展現我們的民意。民進黨方面，總統蔡英文、副總統賴清德及行政院長蘇貞昌3巨頭以及台南市長黃偉哲今日則現身台南舉辦的「四個不同意．台灣更有力．台灣隊站出來」公投說明會，現場稱近4萬人到場參與。據悉民進黨內部民調對重啟核四和公投綁大選較有把握，最後一週則要盡力衝刺反萊豬和藻礁公投的部分，評估認為藍營在北部的基本盤較強，在最後關頭，府院黨選擇加強衝刺中南部票源，盼彌補北部差距。國民黨內則評估，民眾對4大公投仍舊是同意大於不同意，不過最後能否過關，關鍵點在「投票率」，經幾次內外部民調綜合分析，目前評估約落在51%上下，應拉升至55%以上會比較穩。「重啟核四」、「反萊豬進口」、「公投綁大選」、「珍愛藻礁」等四大公投案，將在12月18日登場，公投進入最後決戰階段，因投票結果將牽動2022、2024大選，最後一週衝刺，藍綠兩黨卯足全力多管齊下全力催票。
反萊豬過關也不處理？　政院說明被疑留伏筆,2021-12-12 16:37:00,https://news.tvbs.com.tw/politics/1658364,公投倒數黃金週末，前總統馬英九跟著國民黨立委和議員一早到市場宣講催票，只是最近收到的反萊豬公投公報裡，行政院意見書卻載明，不管反萊豬有沒有通過，都不影響農委會去年開放瘦肉精的行政命令，被質疑是不是留伏筆，就算萊豬過也不處理？讓馬英九也跟著質疑。前總統馬英九vs.攤商：「四個都同意，謝謝。」特別走到豬肉攤前宣傳公投四個都同意，要攤商一起反萊豬，前總統馬英九公投黃金週末一早殺到台北的虎林市場，不只掃街還要宣講。前總統馬英九：「人家說蔡同榮綽號是蔡公投，我們這位蔡總統是蔡殺投，不是殺人頭，是殺公投。」會說總統殺了公投，難道是因為在反萊豬的公投公報裡，行政院意見書說不管反萊豬公投有沒有通過都不影響農委會，109年9月7日的公告效力，被學者質疑是不是預留伏筆，也就是反萊豬過關也不處理。前總統馬英九：「他永遠不是一個尊重人民的政黨，尊重人民的政府喔，如果他這樣做的話，只會激起人民更大的反抗。」行政院發言人羅秉成：「這個反萊豬的公投，不是一個對法令的公投，不會因為他的通過，當然法令無效，是要為其他必要的處置。」這個意思是要讓農委會來判定嗎？但面對公投只剩下不到一個星期的時間，國民黨也只能戴著鋼盔往前衝，只是馬前總統好像真的很急，宣講連口罩都戴反了。前總統馬英九：「(反的)抱歉抱歉，可能是因為反對野黨的關係，哈哈哈哈哈。」自嘲反對黨就要戴反的，公投最後黃金周末，國民黨大咖們拚了。
國民黨挺公投遊行不見侯、盧　朱立倫：別被民進黨見縫插針,2021-12-12 16:36:00,https://news.tvbs.com.tw/politics/1658498,1218四大公投決戰倒數，藍綠全力衝刺催票，主張四個同意的國民黨，今（12）日於北市自由廣場舉行「我同意！YES大遊行！」國民黨縣市首長也齊聚宣傳公投四個同意，現場湧入6萬人擠爆自由廣場，但台中市長盧秀燕以及新北市長侯友宜都未出席也引發關注。對此，國民黨主席朱立倫表示，盧秀燕和侯友宜都有在公開場合表達對公投的支持，「大家不要被民進黨見縫插針」。國民黨縣市首長齊聚自由廣場宣傳公投四個都同意，但只見嘉義市長黃敏惠、雲林縣長張麗善、新竹縣長楊文科、南投縣長林明溱、台東縣長饒慶鈴以及金門縣長楊鎮浯，未見台中市長盧秀燕以及新北市長侯友宜。朱立倫受訪時被問到盧秀燕、侯友宜2人是否有向他請假？朱立倫回應，侯友宜會用具體的行動，來表達對公投的支持；盧秀燕也已經多次的，不管在議會公開的場合，都已經表達對公投全面支持，甚至對公投都有很多自己的意見，我們都一起推動，大家不要被民進黨見縫插針，我們共同的目標、展現民意，讓大家能夠1218出來投票「四個都同意，台灣更美麗」。「重啟核四」、「反萊豬進口」、「公投綁大選」、「珍愛藻礁」等四大公投案，將在12月18日登場，公投進入最後決戰階段，因投票結果將牽動2022、2024大選，藍綠兩黨展開正面對決，國民黨今日與秋鬥民間團體合體舉辦「我同意！YES大遊行！」，拉開黃金周決戰序幕。
民進黨出奧步？反萊豬公投疑藏陷阱　馬英九、朱立倫怒開砲,2021-12-12 15:43:00,https://news.tvbs.com.tw/politics/1658471,1218四大公投決戰倒數，藍綠全力衝刺催票，但針對行政院意見書卻載明，不論反萊豬通過與否，都不影響農委會去年開放瘦肉精的行政命令，被質疑是不是留伏筆，就算萊豬過也不處理？對此，前總統馬英九表示，如果民進黨政府這樣做只會激起人民更大的反抗；國民黨主席朱立倫則說，民進黨可以用各種的奧步、各種獨裁的方式，但是對抗不了民意。根據反萊豬公投公報中說明第三點指出，「本案通過與否，行政院農委會109年9月7日之公告，均不受其法律效力影響」。就是這段話似乎暗藏玄機，將政策與法律一切為二，若屆時通過是反對開放萊豬政策，恐怕不能強制要求修法，遭質疑是否埋下就算公投過關，也可以不處理的伏筆？對此，馬英九表示，民進黨永遠不是一個尊重人民的政黨、政府，如果民進黨政府這樣做，只會激起人民更大的反抗，這時候就不是這麼和平的公投了，這就是他非常擔心的。朱立倫則說，民進黨可以用各種的奧步、各種獨裁的方式，但是對抗不了民意。對抗民進黨這樣鴨霸的政府，如果大家這樣吞下去，台灣還有民主的未來嗎？只有1218展現民意，才是展現出人民最大的力量、真正的勝利。針對第18案反萊豬進口公投「你是否同意政府應全面禁止進口含有瘦肉精（萊克多巴胺等乙型受體素）豬隻之肉品、內臟及其相關產製品？」正方（同意）認為，萊克多巴胺長期攝取恐對人體造成傷害，國人飲食習慣攝取豬肉數量高於其他肉品，並食用內臟，雖訂定國際標準容許值萊劑含量，但並未以內臟為基準，因此恐不適用。政府邊境抽檢率低，全面標示耗費大量人力成本，且政府黑箱決策迴避立院監督，導致中央地方不同調，更不應以外交利益取代國民健康。反方（不同意）則認為，基於國際貿易平等互惠，全球已有101個國家開放含有萊克多巴胺豬肉進口，台灣應接軌國際，且進口豬肉資訊公開透明，萊豬流向全程追蹤，依照相關法規、國際標準、科學風險評估訂定安全容許量，比照牛肉規定清楚標示豬肉原產地，國人可優先選擇台灣豬。
徐國勇：國民黨同意三接遷離　目的是讓台灣缺電,2021-12-12 14:09:00,https://news.tvbs.com.tw/politics/1658401,內政部長徐國勇今天到南投縣宣講公投「四個不同意，台灣更有力」，他說，國民黨同意三接遷離，目的是要讓台灣缺電，屆時就罵民進黨執政不力，進而取得執政權。重啟核四、反萊豬、公投綁大選、三接遷離公投案18日投票，行政院中部聯合服務中心執行長蔡培慧今天邀請徐國勇到南投市嘉和集會所說明「四個不同意」內容，南投縣議員賴燕雪、南投縣議員參選人沈夙崢等人出席。徐國勇向鄉親說明，國民黨當年不同意公投綁大選，現在反而同意公投綁大選，卻說不出任何理由；另外，核四可說是拼裝車，東拼西湊，花費新台幣3000億元卻不曾發過電，執照也被撤銷，就像車子沒有牌照，「是要怎麼開」，壞掉也沒零件，況且下方還有斷層。徐國勇表示，國民黨說美國豬肉不能進來，是要破壞台灣與美國關係，再把台灣推向中國，「有膽去中國罵習近平看看，明天你就不見了」；國民黨同意台灣中油公司第三天然氣接收站遷離，目的是要讓台灣缺電，屆時就用來當藉口罵民進黨執政不力，進而取得政權。蔡培慧向鄉親說明，核四就在斷層上方，且沒有任何縣市願意接收存放核廢料，但有些人擔心沒有核四會造成缺電，台中發電廠用煤炭發電又會造成空氣污染。因此，三接、大潭發電廠就顯得更重要，發電量可超過核一、核二、核三，解決台灣用電問題、改善空污。沈夙崢說，近日越來越多人表態相挺公投「四個不同意」，公投結果攸關台灣未來發展，無論是國內能源轉型、安全環境、民主健全，或是與國際接軌公平貿易，因此，直到公投日前夕，她會持續在市場、夜市宣講，也期待更多青年朋友一起加入。（中央社）
謝龍介驚曝吃萊豬「睪丸會變小」　馬英九回應了,2021-12-12 13:56:00,https://news.tvbs.com.tw/politics/1658402,1218四大公投決戰倒數，藍綠全力衝刺催票，國民黨台南市議員謝龍介昨（11）日進行公投宣講時，直呼「吃萊豬睪丸（男性生殖器官）會變小」一番話引發熱議。對此，前總統馬英九今（12）日受訪表示，「這方面我們研究不多」。「重啟核四」、「反萊豬進口」、「公投綁大選」、「珍愛藻礁」等四大公投案，將在12月18日登場。謝龍介11日在高雄進行公投宣講時表示，自己聽人說，「萊豬吃太多，佛仔ㄟ縮去（睪丸會縮小），聽到都快要嚇死了」。馬英九今日與國民黨立法院黨團總召費鴻泰、立委陳以信及黨籍台北市議員秦慧珠、王鴻薇、徐巧芯等人前往市場進行公投宣講、掃街拜票尋求支持。受訪被問到謝龍介說吃萊豬睪丸會變小一事，他直呼，「這方面我們研究不多」。公投進入最後決戰階段，因投票結果將牽動2022、2024大選，藍綠兩黨展開正面對決。據國民黨內評估，民眾對4大公投仍舊是同意大於不同意，不過最後能否過關，關鍵點在「投票率」，經幾次內外部民調綜合分析，目前評估約落在51%上下，應拉升至55%以上會比較穩。
宣講爆「驚」句　謝龍介：萊豬吃多睪丸會縮,2021-12-12 13:14:00,https://news.tvbs.com.tw/politics/1658325,宣傳公投，藍綠周末大動員，國民黨台南市議員謝龍介呼籲民眾，說萊豬吃多了，男性生殖器官會變小，不過醫師表示，這要人類每天吃150萬公斤的萊豬，而且連續吃了三個月才有可能發生。1218公投倒數黃金周，全力催票，藍營請來謝龍介開講，但這話嚇壞不少人。台南市議員(國)謝龍介：「這不但有慢性病，會心悸高血壓而已，我聽說如果吃多一點，說睪丸會縮小，我聽一個嚇死了，這樣以後我們會無法生育。」說萊豬吃多了，會影響男性生殖系統，也呼籲現場主婦們，若真的開放進口後，豬肉別再上桌了。台南市議員(國)謝龍介：「我就跟我老婆說，我們家從今天開始，不要再煮豬肉，我聽到會縮小，我就說你不要再煮了，不然你要煮給妳老公吃嗎？你們敢煮嗎？」這聽來的確很嚇人，台下笑聲掌聲不斷，但萊豬吃多了，真的有損男性雄風嗎？衛福部長陳時中：「不管你吃什麼東西，劑量決定毒性，只要在安全的劑量使用的話都是安全的。」小兒科醫師林應然：「有一種動物實驗，針對小老鼠的實驗，給牠每天吃相當於我們人，一天吃150萬公斤的萊豬或萊牛，而且連續吃了三個月，所發現的現象。」醫師搬出數據，動物吃多了的確有可能發生，但這量可不是一般的多，更搬出實際人類對造組。小兒科醫師林應然：「一天吃150萬公斤的萊豬萊牛，怎麼可能嘛，美國已經吃了那麼久萊豬萊牛，他們的萊豬萊牛，他的萊克多巴胺容許量比台灣高3至5倍，他們的睪丸有比我們台灣的人小嗎？」龍介仙為擋萊豬，護蛋也成了催票奇招。
馬英九喊話：期待侯友宜最後階段能站出來「4個都同意」,2021-12-12 13:08:00,https://news.tvbs.com.tw/politics/1658377,1218四大公投決戰倒數，藍綠全力衝刺催票，但國民黨新北市長侯友宜至今仍未到藍營主辦的公投宣講場合為公投表態，引發黨內不滿侯友宜對公投態度曖昧。對此，前總統馬英九今（12）日受訪時也喊話，期待侯友宜能在最後的階段站出來「四個都同意」。「重啟核四」、「反萊豬進口」、「公投綁大選」、「珍愛藻礁」等四大公投案，將在12月18日登場，公投進入最後決戰階段，因投票結果將牽動2022、2024大選，藍綠兩黨展開正面對決。公投前的黃金周總動員，前總統馬英九今日與國民黨立法院黨團總召費鴻泰、立委陳以信及黨籍台北市議員秦慧珠、王鴻薇、徐巧芯等人前往市場進行公投宣講、掃街拜票尋求支持。針對行政院長蘇貞昌指侯友宜不同意三接和核四一番話，馬英九表示，三接表面上是解決問題，但實際上是帶來更多的問題。至於侯友宜目前對四大公投態度不明，馬英九表示，他知道國民黨主席朱立倫已經有在跟侯友宜溝通，他期待侯友宜能在最後的階段站出來「四個都同意」。至於前高雄市長韓國瑜昨（11）日發聲催促投下「4個同意」，並痛批民進黨執政失去以民為本的理念，只剩下貪婪與狂妄，喊話要用選票證明「人民才是最後的老闆」。馬英九回應，這是很正確的做法，對韓國瑜能加入他感到非常欣慰。事實上，侯友宜目前僅在反萊豬議題上表態，至於另外三項公投則未表態持保守立場，外界認為若公投不過，侯友宜恐被黨內形塑成戰犯，但侯友宜先前就強調，他會扮演好自己的角色，以行動表達對各議題的支持與關心，他也盼民眾了解到他所有的考慮都是為國家長遠發展、人民為最大福祉的目標。
「公投四案」拉鋸中！　傳府院自評可能「三勝」,2021-12-11 22:03:00,https://news.tvbs.com.tw/politics/1657990,「公投四案」最後一周進入拉鋸，現在傳出府院自評，最危險不會過關的，就是「反萊豬」公投，因此全力進行攻防，但綠營也不只公投宣講，最新也推出影片，由知名導演集結蔡英文這三次總統選舉廣告，要衝投票率！民進黨公投廣告：「故鄉在召喚，責任在召喚。」還記得這隻廣告片段嗎？沒錯就是蔡英文2016年的競選影片。民進黨公投廣告：「我們會投下四個不同意。」知名導演羅景壬集合了這10年，蔡英文選舉廣告用感性配音，號召「台灣隊友」出來拚公投，而同時公投說明最後一場也在進行，「反萊豬」正反表達這場它成了主角！反方代表小兒科醫師林應然：「我們萊牛萊豬0.01PPM到底有沒有毒，舉個例來講這是我們氣喘常用的，氣喘擴張器我噴一下是等於10KG的，萊克多巴胺的量。」正方代表北市議員(國)王鴻薇：「敏感性孩子的餐桌上繼續加料萊豬，你覺得很OK嗎，這樣的說法這樣的譬喻，身為母親我真的非常難以接受。」藍營反攻身為小兒科的林應然醫師，也不甘示弱。反方代表小兒科醫師林應然：「這個藥哩是我專門的東西，結果被講成像毒藥一樣，我覺得我很慚愧我幾十年用這樣藥，在治療病人我豈不是用毒藥在殺人嗎？」正方代表北市議員(國)王鴻薇：「請問林醫師您沉默了12年，現在才來為萊劑講話，會不會也很雙重標準。」確實「反萊豬」被判斷這次最可能過關，包含傳出府院也自評，這案還要再衝刺，至於另外三案重啟核四已不會過關，而公投綁大選珍愛藻礁，則是拉鋸中但不過關機率大，因此綠營評估將在三勝一敗到二勝二敗間。正方代表國民黨副發言人楊植斗：「如果公投綁大選被妳說的一無是處，說它不能提升投票率說它議題會失焦，那為什麼修憲綁大選就沒有一樣的問題。」反方代表立委(民)管碧玲：「我不要有太多的口水，因為實在是有很多制度的問題要跟大家探討，公投綁大選是為了雙贏。」但不論如何綠營內也傳出，公投會脫鉤「蘇內閣」，也就是政府官員們，勢必都還能繼續做好做滿。
公投倒數7天！韓國瑜表態「4個同意」　批綠狂妄、貪婪,2021-12-11 17:12:00,https://news.tvbs.com.tw/politics/1657937,全國性公民投票案第17案至第20案（重啟核四、珍愛藻礁、反萊豬、公投綁大選）投票訂於12月18日辦理。投票邁入倒數7天，鮮少對公共政策發言的高雄市前市長韓國瑜也在今（11）日發聲催促投下「4個同意」，並痛批民進黨執政失去以民為本的理念，只剩下貪婪與狂妄，喊話要用選票證明「人民才是最後的老闆」。韓國瑜11日下午透過臉書發文，並附上一段講話影片，他表示，離開政壇將近2年，基本上不太對公共政策發言，因為他篤信1個原則，那就是不在其位、不謀其政。但這次4項公投對民生經濟、環境能源至關重要，「4個都同意，台灣更美麗！希望您能夠勇敢地站出來，勇敢地投下這4張選票，讓執政的民進黨了解，人民作主才是民主的真體」。更多新聞：賴神回來了！公投宣講較勁鄭文燦拚人氣、試水溫備戰2024韓國瑜指出，中華民國是民主國家，人民有權決定國家政策，亦有權享有政府保障，「然而，執政的民主進步黨，失去了以民為本的理念，只剩下貪婪與狂妄」。他認為，公民投票本該是人民自由意志的體現，遺憾的是，執政黨無視屢屢發生的治安問題、新冠疫情威脅，反而將焦點擺在動員反罷免，以及全力說服人民公投的投票意向。韓國瑜認為，面對台灣未來，民眾一定要自救讓孩子不受到食安、空汙和停電威脅；也讓孩子們能繼續看到珍貴的台灣藻礁，而12月18日公投就是最後機會。他也說，其實大家不用改變政黨認同，亦不用懷疑自己價值信仰，但必須讓世界相信，中華民國前途不是由政客決定，而是人民決定，也讓世界知道中華民國是民有、民治、民享之國，人民才是最後的老闆。更多新聞：綠營公投宣講「辣妹熱舞炒氣氛」她看傻狂酸：尊重女性？韓國瑜強調，民眾要以同意票捍衛美麗家園，讓一些貪贓枉法，不能夠體恤民意的政客了解，「人民才是台灣的主人，韓國瑜拜託大家！」另外，他也感謝這段時間，國民黨內為公投挺身、奔波忙碌，為了民意發聲、站上凱道的黨內同志，「因為有您們的付出，讓台灣人民對公共議題能有更多元角度的了解，能夠不被現今近乎一言堂的訊息環境給壟斷了認知」。《TVBS》提醒您：因應新冠肺炎疫情，疾管署持續疫情監測與邊境管制措施，如有疑似症狀，請撥打：1922專線，或0800-001922。
美國輸往陸豬肉不含萊劑　他質疑：欺負台灣人？,2021-12-11 16:00:00,https://news.tvbs.com.tw/life/1656973,從四大公投啟動以來，反萊豬一直是台灣人民最大共識，為壓制這股聲勢，蔡政府自總統、副總統、外長以降紛紛示警「若反萊豬過關，恐危及台美關係」；美國前高官也紛紛聲援。蔡總統9日晚間在臉書再次貼出民進黨四大公投的訴求的「不同意反美豬公投，拒絕國民黨阻擋台灣走向國際」；11月19日，她也在臉書稱，美國是一個重視原則的國家，要談FTA與CPTPP，一定要以對等公平為前提，而「反美豬就是違反對等公平的原則」。副總統賴清德昨天則說，如果反萊豬公投過關，傳達的訊息是「我們對美國經濟制裁」，台灣失信於美國、失信國際社會。外交部長吳釗燮8日則說，反萊豬公投如果通過，會影響台灣跟美國之間的經濟貿易進展。美國多名前高官也在近期聲援蔡政府挺萊豬訴求，突出「若反萊豬過關，台美關係完了」的意向。前美國國防部印太安全事務助理部長薛瑞福（Randy Schriver）8日指出，如果台灣透過公投翻轉現行政策（開放萊豬進口）的話，不但會影響台美貿易關係，也會對雙方整體的政治關係造成負面效應，「台美雙邊關係可能因此走上回頭路」。華府智庫「德國馬歇爾基金會」亞洲計畫主任葛來儀（Bonnie Glaser）11月24日則說，假設反萊豬公投通過，將會重挫台美雙邊的關係，這些挫折將難以再度克服，將對台美貿易關係造成毀滅性的打擊。對於蔡政府挾美自重挺萊豬，國民黨立委江啟臣反問，蔡政府是那國官員，是為美國利益發言，還是為台灣利益發言？既然是公投，就由台灣人民用選票決定，蔡政府不需要來恐嚇人民。江啟臣指出，歷次民調都有六成以上民意反萊豬，代表台灣人民反對以健康換貿易；其實，不是只有台灣反萊豬，歐盟也反萊豬，正是在歐盟的堅持下，美國才同意標示萊劑；反觀台灣，政府什麼配套都不做，就要老百姓吃萊豬？前ECFA談判代表高孔廉不認為，台灣人拒吃萊豬，美國就會對台灣怎麼樣；他指出，美國從台灣已經得到巨大利益，去年台灣對美順差179億美元，但對美軍購就花了118億美元，這都不算是美國從台灣得到的利益？還有蔡政府和美方信誓旦旦說美國會給台灣的好處又在那裡？高孔廉指出，1994年開始的TIFA談判，拖了27年，現在有什麼成果？最近蔡政府又和美方弄了一個TTIC，又是什麼東西？綜觀之，美國對台灣都是口惠實不至。高孔廉指出，美國政府透過蔡政府施壓台積電去美國設廠，包括創辦人張忠謀都質疑，美國成本比台灣高、美國人工作態度不如台灣人、台灣人管不動美國人，但最後還是要台積電去，根本就是有政治目的。高孔廉還反問，美豬有八成是不含萊劑的，美國輸往中國大陸及歐盟的豬肉都不含萊劑，為什麼進口台灣的美豬就一定要含萊劑，這不是欺負台灣人？而據統計，中國大陸是美豬最大買主，去年美豬出口333萬噸，其中215萬噸是出口中國大陸，占比65%，都是不含萊劑的美豬。連中國大陸都可以進美豬不進萊豬，作為美國好朋友的台灣，就非吃萊豬不可？延伸閱讀：美國警察又闖禍！竟對手無寸鐵自閉症男童連開多槍 男孩重傷住院中｜國際｜品觀點新聞川粉攻破國會一女中彈亡！副總統緊急撤離、華府宣布宵禁｜國際｜品觀點新聞揭開黑洞的宇宙奧秘！英美德三人獲諾貝爾物理獎｜國際｜品觀點新聞就是要搶鋒頭！川普擬在拜登就職日宣布進攻2024｜國際｜品觀點新聞本文由《品觀點》授權提供
公投黃金周！　賴直搗「藍鐵票」沒碰頭鄭文燦,2021-12-11 12:31:00,https://news.tvbs.com.tw/politics/1657714,公投黃金週末，副總統賴清德早上在台北宣講，就直搗藍營鐵票倉「文山區」，桃園市長鄭文燦也有來，但兩人相隔七分鐘，連面都沒碰到！公投黃金周末，副總統賴清德宣講，直搗藍營鐵票倉北市文山區！副總統賴清德：「今天是超級禮拜六啦，因為下周六就要投票了，這場是(我)第96場啦(笑)。」原來副總統默默都有在算，現場人氣也算北敗，賴清德還懂得搞互動。副總統賴清德：「你看(吃美牛)身體也勇健，我是醫生啦，我看醫生要賺你的錢，我看很困難耶，所以吃萊牛沒問題，現在說吃萊豬有問題，這道理何在？」只是這場也說有桃園市長鄭文燦，但沒看到人，直到賴清德離開後的7分鐘，鄭文燦才來！桃園市長鄭文燦：「啊也要給年輕的一代喔，給他們更大的力量，我們的趙怡翔、林延鳳。」不忘幫主場的湧言會宣傳參選議員，看來鄭文燦私下真的有熟，而前民進黨主席卓榮泰也來幫站台。民進黨前主席卓榮泰：「我現在可以噴一口(氣喘藥)，我已經吃了一公噸的萊牛跟萊豬，但肥肉還是很多。」用氣喘藥譬喻是蠻能理解，但聽起來總覺得哪裡怪怪。
黨代表連署處分侯友宜　朱立倫：不必造成黨內紛爭,2021-12-10 16:54:00,https://news.tvbs.com.tw/politics/1657177,四大公投倒數計時，國民黨昨天在新北市新莊舉辦大型造勢，但市長侯友宜卻未到場，甚至在接受專訪時對公投議題表示，「黨意不能大於民意」，遭到黨內反彈，連署要求黨中央考紀處分。對此，國民黨主席朱立倫今（10）日表示，不必造成黨內紛爭，或讓民進黨見縫插針，相信侯友宜是在講反萊豬的事，批評民進黨可因為一黨之私，讓個人政黨的利益大於全國、全民的利益。更多新聞：侯友宜不表態公投藍黨代表怒了！連署處分「第二個李登輝」朱立倫今日到基隆與市長擬參選人謝國樑一起宣講公投，在受訪時強調，國民黨都是以民意為依歸，而非政黨之私，不管是民眾的健康，或是為了台灣民主、為了環保、為了經濟，這幾項議題幾乎都是綠營過去的主張，但民進黨現在卻自打臉。更多新聞：跨年晚會停辦？侯友宜：若疫情擴大有必要就停止媒體追問，黨中央似乎叫不動侯友宜，昨天晚上侯沒到場，台中市長盧秀燕至今也沒什麼表態？朱立倫說，藍營每一位地方首長、民意代表各自用各自方式來表達對公投的支持，都予以尊重，不用被見縫插針，更不要自己造成困擾。更多新聞：侯友宜回憶亡父不禁哽咽「愛我卻不懂表達」至於黨代表連署要求黨中央考紀處理侯友宜，朱立倫則說，任何在黨內造成紛爭，或被民進黨見縫插針都是不對的，我還是再一次強調，現階段我們要一致的，把所有的力氣用在推動公投，讓4項公投都能夠過，才是人民的大勝利。
