title,date,link,content
快新聞／「就科學理論萊豬爭議可休矣」　姜至剛：開放進口是台灣踏出的重要一步,2021-12-17 22:52:46,https://www.ftvnews.com.tw/news/detail/2021C17W0335,四大公投即將到來，台大毒理學研究所教授、台大醫院腎臟科醫師姜至剛今（17）日透過臉書向民眾說明他對萊豬議題的看法，「基於科學理性討論，萊豬爭議可以休矣！」。姜至剛說到，含萊克多巴胺（瘦肉精）美豬已於2021年1月1日起開放進口台灣，但沒想到此前所引發的爭議並未隨之平息，從而衍生後續公投議題。就此看來，萊豬進口並非僅是科學問題，也是複雜的政經問題。就他而言，所謂「萊豬」問題，其重點有二：其一、萊豬是否安全？其二、人民如何安心？只要釐清這二個問題，相關爭議應可迎刃而解。姜至剛表示，自己曾於諸多場合提及，討論食品安全議題必須立基於風險分析，才有科學根據。所謂風險分析，即由物質毒性與曝露劑量的多寡計算，訂定最大殘留容許量，例如Codex業已於2012年制訂瘦肉精殘留標準，我國亦據此制訂萊劑殘留容許量標準約為：腎臟、肝臟0.04ppm，豬肉、脂肪及其他部位0.01ppm（0.01ppm=10μg/Kg）。若以60公斤成人換算，每人每天吃6公斤豬肉、1.5公斤豬肝或腰子才可能超標；且須注意的是，超標僅是超過行政管制之標準，其與中毒仍有一段距離。此一標準，雖經府院黨及衛福部、農委會等主管部會，對此一再提出說明，可惜人民疑慮仍未有效解除，「要安全更要安心，強化管理與溝通，化解人民疑慮」。面對萊豬議題姜至剛表示，除了應考量身體健康層次的安全外，心理健康的「安心」也很重要，以免消費者因為食安誤解而產生對健康的恐慌，目前國人最在意者，即萊豬的標示問題，因標示意味著選擇權的賦予，因此，政府應做好相關標示，讓想避免食用的民眾，尤其是老人、孕婦、坐月子婦女、心血管疾病患者等易感族群，有選擇不吃的權利。姜至剛提到，目前因國際貿易規範的限制，我國不得要求進口豬肉有「萊劑添加」的標示，但卻可以鼓勵業者「未含萊劑」的標示，透過業者自我管理此種公私協力的合作模式，由業者針對「不含萊劑」自願標示，我國仍可達成「區分是否添加萊劑」的標示目的，保障消費大眾「是否購買」的選擇權，從而令有疑慮者感到安心，另外，風險管理的配套措施除標示問題，其他如溯源系統、落實稽查等，亦是相當重要，必須滾動式檢視有無精進之必要與空間。「回歸市場機制、接軌國際貿易、融入國際社會」，姜至剛強調，根據衛福部「豬肉儀表板」的數據顯示，萊豬開放進口10個多月以來，沒有任何一批進口豬肉檢出萊克多巴胺。此一數據可以發現，雖然我國開放萊豬進口，國內業者並未隨之貿然進口，業者基於市場機制判斷，目前尚非萊豬進口的時機。然而，此舉卻換來國際間對我國與國際法令規範接軌、遵循國際貿易平等互惠的肯定，使我國不但可以加入CPTPP），更可能為其他國際組織所接納。姜至剛說到，我國是出口貿易國家，極為仰賴國際貿易。為求經濟發展，擴大國際參與，我國勢必要與國際規範同步，遵守國際標準，開放萊豬進口，就是台灣所踏出的重要一步。因此姜至剛表示，萊豬開放不單純只是攸關食品安全的自然科學議題，也是橫跨人民安心、全球政治、國際經濟等層面的社會科學議題，政府應該正視此次公投，強化萊豬的行政管理、更積極與民眾進行溝通，相信台灣民眾的民主素養，必然可以做出最有利於台灣未來發展的選擇。（民視新聞網／綜合報導）
快新聞／選前之夜陳玉珍脫口喊「四個不」秒改口　網酸：今晚來點「珍心話」,2021-12-17 22:52:41,https://www.ftvnews.com.tw/news/detail/2021C17W0334,1218最後倒數，選前之夜藍綠陣營積極催票，國民黨舉辦「民主守夜」晚會，黨公職、黨籍立委們齊聚同台。然而，立委陳玉珍上台時卻不小心脫口「四個不…」之後才緊急改口喊，「四個都同意台灣更美麗」。這口誤也讓網友狂酸，「四個不同意，今晚玉珍跟你來點珍心話」。「珍愛藻礁」、「重啟核四」、「反萊豬」、「公投綁大選」四大公投明天登場。藍綠雙方把握選前之夜積極催票。國民黨今晚在中正紀念堂自由廣場舉辦「民主守夜」晚會；民進黨則是在台北凱道、高雄夢時代舉行「台灣隊站出來 台灣行出去」大型公投說明會。國民黨包括黨主席朱立倫、前總統馬英九、前黨主席洪秀柱、前台北市長郝龍斌及多位黨籍立委都到場，然而曾多次表態「反核四重啟」的宜蘭縣長林姿妙則缺席，先前寫下千字文談公投的新北市長侯友宜，以及台中市長盧秀燕同樣缺席。立委陳玉珍一上場時，主持人高喊，「四個都同意，玉珍變美麗」。陳玉珍也高喊，明天是「決定我們跟我們下一代的重要一刻」，為了自己為了下一代健康，拜託在場每個人，明天整天還是能拉票，一個人打十通電話。現場民眾情緒相當高昂，然而下一秒，陳玉珍卻突然喊出，「一起催票讓四個不…」，之後才發現口誤趕緊改口，「四個都同意台灣更美麗」。陳玉珍脫口喊出「四個不…」也讓網友們紛紛狂酸，「四個不同意，今晚玉珍跟你來點珍心話」、「四個不同意，支持陳玉珍」、「內奸抓到了！」、「四個不同意深植人心，連夾手真都被教化了」、「可悲，自己都知道國民黨在亂搞」。
快新聞／「想想錯誤決定需承擔的後果」　蘇貞昌籲：團結起來別讓國民黨砸店,2021-12-17 22:27:15,https://www.ftvnews.com.tw/news/detail/2021C17W0332,四大公投即將到來，選前之夜民進黨今（17）日在高雄夢時代舉行「台灣隊站出來 台灣行出去」公投說明會。關於反萊豬議題，行政院長蘇貞昌提到，如果明天反萊豬通過，只有中國人最開心，另外他也呼籲民眾，明日必須出門投票，只要團結起來就不會讓國民黨「砸店」。今晚在高雄舉行的「台灣隊站出來 大步向前進」公投說明會，由行政院長蘇貞昌打頭陣，跟高雄的鄉親及收看直播的國人報告，說明行政團隊這幾年來的施政表現與政績，接著安排新住民代表與青年代表輪番上台，表達新住民、青年對「四個不同意」的公投態度。蘇貞昌在高雄晚會上，呼籲民眾想想公投之後的「因果」，「正確的決定會有好的結果，錯誤的決定就要承擔後果」，他認為就算重啟核四公投通過，也不代表能立刻發電，更遑論續建核四所需要的時間與鉅額經費。蘇貞昌也提到，作為綠電過度的「第三天然氣接收站」，卻在公投案提出後面臨遷址挑戰，但反對三接的國民黨卻未提出新場址，讓台積電主管都憂心供電穩定問題，「還可能因此讓產業外移，這要怎麼拼經濟」。蘇貞昌更說到，台灣人已經吃美牛吃了9年，現卻因為國民黨提案而擋美豬，這不只對台美關係帶來負面影響，更因此增加台灣加入CPTPP的困難度，尤其韓國跟進台灣申請加入、世界都在拚，「如果明天反萊豬通過，只有中國人最開心」，他再度呼籲民眾明天出門投票，只要團結起來就不會讓國民黨「砸店」，務必走出家門投下神聖一票，為國家未來做決定。
快新聞／「我高雄我驕傲」！　陳其邁喊公投四個不同意：終結南電北送,2021-12-17 22:17:55,https://www.ftvnews.com.tw/news/detail/2021C17W0331,四大公投明天登場，選前之夜民進黨今（17）日在高雄夢時代舉行「台灣隊站出來 台灣行出去」公投說明會。現場有個民眾舉著寫著「12/18我高雄人回家投票」的牌子，讓高雄市長陳其邁直呼，「我高雄我驕傲，拜託大家12月18日創造高雄新歷史」。他也說，高雄一年約有200億度電「南電北送」，這樣對高雄非常不公平，要終結「南電北送」。民進黨今（17）日在分別在台北凱道和高雄夢時代舉行「台灣隊站出來 台灣行出去」公投說明會。高雄夢時代現場有個民眾高舉著「12/18我高雄人回家投票」牌子，讓高雄市長陳其邁直呼，「我高雄我驕傲，拜託大家12月18日創造高雄新歷史」。陳其邁表示，上個月台積電宣布在高雄投資，這是高雄三十年來最好的機會，不僅台積電，全球最大的半導體材料廠英特格、德商默克、穩懋半導體等等國際大廠都宣布加碼投資，這是因為高雄與中央政府的充分合作，加上高雄市府的行政效率，解決了水、電、土地的問題，所有的服務，高雄一步到位。將台南到高雄串起未來南台灣和全球最重要的半導體生態系。陳其邁指出，在12月18日，將要面臨歷史關鍵的選擇，產業、民生都需要電力，高雄年發500億度電，卻約有200億度電「南電北送」，這樣對高雄非常不公平，所以不同意「三接遷移」，終結「南電北送」。陳其邁強調，台灣各項產業想要走向國際，就要參與國際經貿組織，所以我們一定不同意「反美豬進口」，幫農民找出路、幫產業找通路。
快新聞／「別讓台灣建立的國際形象崩盤」　林昶佐喊：用不同意逃脫過去的束縛,2021-12-17 22:08:24,https://www.ftvnews.com.tw/news/detail/2021C17W0328,四大公投進入倒數24小時，民進黨「台灣隊站出來」公投說明會台北場今晚登場。針對萊豬議題，無黨籍立委林昶佐說到若是通過，台灣過去努力建立的國際形象將會全數崩盤，因此他呼籲民眾，用4個不同意，讓台灣繼續走向美麗的未來。關於萊豬議題，林昶佐提到在2016年後進入立法院後，他就在外交暨國防委員會「因為要讓台灣在世界上被人尊敬，成為有信用、跟全世界合作的國家，一直是我長期的理想，讓台灣跟其他國家平起平坐，是我長久的信念」。林昶佐表示，他很開心因為他過去所創造的一些知名度，可以變成一種助力，讓他在世界上，可以被更多人重視，像是大家知道幾個月前非常有名的脫口秀節目，用他的演講、影片來替台灣發聲。林昶佐說到，大家也知道前兩週美國總統拜登舉辦民主峰會現任立法委員、國會議員的論壇時，他邀請亞洲唯一的國會議員就是他，讓他能夠不僅能夠為艋舺民眾發聲，也能夠會台灣發聲，更可以為亞洲國家發聲，「這是我的光榮」。林昶佐也提到這不是他自己的功勞，因為他自己沒那麼偉大受到國家重視，他深深了解，這是因為台灣人民成為世界上值得信賴的朋友，所以台灣在國際社會上越來越重要，現在台灣在國際民主國家中很關鍵的一個角色，不只這樣今年東奧選手雖然非常認真，希望有好的成績，但也和其他國家選手成為了好朋友，「贏或輸，都一起遵守規則互相鼓勵」，除此之外在影視產業、國際人權等各行各業，台灣已經逐漸成為大家的好朋友，這是台灣過去幾年來累積起來的正面形象。林昶佐說到，但是萊豬議題上，有些政治人物、政治勢力，把這個議題扭曲帶風向，最後投出來的結果是有可能讓累積下來的行像全部崩盤，為什麼要在這議題上讓台灣努力打拚的形象跌一跤？萊豬是一個非常單純的國際貿易，讓台灣信守承諾的議題，「因為台灣豬肉擋住非洲豬瘟不再是疫區，台灣健康的豬肉想要賣去給全世界，就不能拒絕別人的健康豬肉」。林昶佐表示，很多人去各國旅遊吃豬肉有過食安問題嗎？美國牛肉賣來台灣9年有食安問題嗎？「完全沒有」。他自己過去在美國工作生活10幾年，也沒有食安問題，他認為，這是台灣人民半輩子的飲食經驗，且這已經是各國認證沒問題的肉品，但現在有些人卻扭曲過去人民的生活經驗，讓國際信用崩盤，讓台灣無法走出國際社會。林昶佐說到，若真是這樣，台灣會被國際看不起，他不理解用這方法到底有什麼好處，另外，除了萊豬，其他議題也都是過去十幾年的議題，為什麼要把已經決定十幾年的議題，再挖來與大家一起吵架，因此他呼籲，「如果認為為過去吵架是不對的，就應該要理性投下不同意，逃脫過去的束縛，讓台灣繼續走向美麗的未來」。
新北議長爆侯友宜公投「4個都同意」　市府否認：沒有對外說過這樣的事,2021-12-17 22:08:12,https://www.ftvnews.com.tw/news/detail/2021C17W0330,政治中心／李國綸報導四大公投明（18）天就要進行投票，新北市長侯友宜始終沒有明確表態，只強調「我一定會去投票」，豈料新北市議長蔣根煌今晚竟在國民黨「民主守夜」晚會上，爆料侯友宜「四大公投全部支持」。對此，新北市府晚間聲明否認，強調侯友宜從沒對外說過這樣的事。國民黨今晚在自由廣場舉辦「民主守夜」造勢活動，侯友宜沒有到場參加，而蔣根煌率領新北議員上台致詞時卻提到，他跟侯友宜談論過公投，國民黨發起的公投綁大選、反萊豬公投，侯友宜都支持，而且「四大公投他（指侯友宜）全部都支持」。針對蔣根煌在台上的一番言論，新北市府晚間緊急聲明表示「侯友宜市長從沒有對外說過這樣的事，市長向來保持行政中立，在臉書已經說得很清楚，人民作主。」
快新聞／「帶傷拄拐杖」拚公投　徐國勇：不能讓這四個公投讓台灣跛腳,2021-12-17 21:51:44,https://www.ftvnews.com.tw/news/detail/2021C17W0326,四大公投選前之夜民進黨今（17）日在凱道舉行「台灣隊站出來 台灣行出去」公投說明會。內政部長徐國勇儘管腳扭傷還是拄著拐杖現身並高喊，「再怎麼辛苦也要給大家拜託，阿勇腳跛一下沒關係，不能讓這四個公投讓台灣跛腳」，還跟大家約定要投下四個不同意，「不能騙我喔，不然我今天跛腳來會怨嘆喔」。民進黨今在台北凱道舉行「台灣隊站出來 台灣行出去」公投說明會。徐國勇拄著拐杖現身，他說再怎麼辛苦也要給大家拜託，「國民黨用這四個公投在亂，我們都不同意啦，對不對，阿勇腳跛一下沒關係，不能讓這四個公投讓台灣跛腳」。因為扭傷腳所以原先安排徐國勇坐在椅子上，但他卻數度氣到站起來，拄著拐杖痛批國民黨。他說，2008馬英九說633但他沒有做到，但是總統蔡英文主政下，今年經濟成長率最少6.09%，國民所得收過3萬美金超越南韓。徐國勇說，台灣要走出去國際社會，因為台灣是靠國際貿易發展經濟，要加入CPTPP。徐國勇痛批，國民黨要阻擋台灣加入CPTPP，要破壞台美關係，將台灣推向中國，「國民黨反美豬公投會阻礙台灣走進國際社會，阻礙加入CPTPP，反美豬公投就是來亂的」。提到三接遷離，徐國勇直言，經濟要有水要有電，還要兼顧環境，「誰家還在用煤炭在煮飯？瓦斯爐我送你，舉手！」家裡都用瓦斯煮飯了，台灣要進步空氣要好，就是要減少用燃煤，第三接收站就是要讓空氣環境更好。核四則讓徐國勇越講越氣，他痛批， 30多年前設計，20多年前開始蓋，就是「拼裝車」，他也問現場的觀眾，「你買車要買30多年而且沒開過、沒發動過、沒牌照的？而且壞掉還沒零件的？這台車你敢買？」徐國勇也提醒，核四地底有斷層帶經過，日本福島事件100公里內無法住人，如何核四有事，凱道距離才30、40公里而已這裡都不能住人了。至於公投綁大選，徐國勇也說，他最生氣的，2018公投綁大選除了高雄投票率都變低，當初民進黨事是為了衝破鳥籠公投，現在已經降低公投門檻，公投綁大選已經完成階段性任務。最後，徐國勇也和現場民眾約定，明天投票只要離開投票所30公尺外都可以拉票，照常可以打電話，所以拜託，「阿勇腳痛都來了，你們回去繼續打電話催票，繼續叫大家出來投票，要投四個不同意喔，拜託好不好，不能騙我喔，不然我今天跛腳來會怨嘆喔，我們四個不同意一定要贏」。
快新聞／「公投做錯決定受害的是每個人」！　蔡英文：不要為教訓誰害到台灣,2021-12-17 21:11:29,https://www.ftvnews.com.tw/news/detail/2021C17W0323,四大公投明天登場，選前之夜民進黨今（17）日在高雄夢時代舉行「台灣隊站出來 台灣行出去」公投說明會。總統蔡英文提醒，把好不容易爭取到的「台資回流、外資看好」機會，如果這次，「我們做錯決定，我們現在所努力的一切都會被翻轉」，受害的是每一個人，「不會分你是支持什麼政黨，更不會分，你喜不喜歡蔡英文」，不要為教訓誰害到台灣。蔡英文今在高雄夢時代參加民進黨公投說明會表示，「台灣是我們的家園，這裡是我們努力打拚的家，這裡是我們代代相傳的家。正是因為我們愛它，所以我們要站出來保護它」。蔡英文拜託，投下公投票之前，真的要好好想一想，「我們真的能接受下一代的台灣人，還跟我們一樣，二十幾年了，還在困擾永遠蓋不完的核四電廠安不安全？還是不知道核廢料要到哪裡去？我們不能接受。我們能接受台灣因為能源轉型失敗、電力供應不足，錯過這波經濟發展？我們不能接受」。蔡英文說，好不容易爭取到的「台資回流、外資看好」機會，不能讓他流失掉，不能再一次逼走產業，讓他們到其他地區，台灣要留下產業。蔡英文強調，「我們要能接受國際社會，讓國際社會也能接受我們，所以我們要遵守國際規則、講求信用；所以這次，我要跟大家講，如果我們要突破，我們一定要堅持」。蔡英文提醒大家，「如果這次，我們做錯決定，我們現在所努力的一切都會被翻轉」。 經濟將會失去繼續成長的動能，台灣走不出去，失去國際競爭力。蔡英文強調，受害的是每一個人，「不會分你是支持什麼政黨，也不會分你是什麼族群、什麼身分。更不會分，你喜不喜歡蔡英文」。喜歡蔡英文，不喜歡蔡英文，喜歡民進黨、討厭民進黨，都沒有關係；但是請大家不要因為想要教訓誰，最後教訓到我們自己的台灣。蔡英文呼籲，台灣能不能持續進步、能不能走向世界，就看明天這四張公投選票怎麼投，「大家跟我走、一起走，用手上的選票，用四個不同意，讓台灣更有力、讓台灣走出去、讓台灣不會亂下去」。
快新聞／選前之夜陳柏惟「90度鞠躬」催票四個不同意　爆滿民眾吶喊：3Q加油,2021-12-17 20:52:10,https://www.ftvnews.com.tw/news/detail/2021C17W0321,四大公投明天登場，選前之夜民進黨今（17）日在凱道舉行「台灣隊站出來 台灣行出去」公投說明會。台灣基進前立委陳柏惟也現身，聲嘶力竭的說明四個不同意，繼續為台灣打拚，並深深鞠躬拜託大家「回去拉票，明天出門投票」。現場民眾也情緒激昂，揮舞旗子高喊「3Q加油」。主持人、民進黨立委林楚茵也疾呼，「4個不同意為3Q出口氣」。陳柏惟今在公投說明會上提到，之前有個阿伯跟他說有個招牌30年來都是國民黨，但居然可以換成陳柏惟真的好厲害。結果陳柏惟發現，「這是罷免我的捏，還騙說我支持萊豬進到校園」，因此陳柏惟說，「明天美國豬的投票就是要跟國民黨說不要亂了，說謊我們都有眼睛看，都理性分析，不要用謊話影響台灣未來」。提到核四，陳柏惟說自己從小聽，民進黨也一直都說是不安全能源。陳柏惟直言一台車20多年沒開，敢開嗎？20多年沒住的房子，敢住嗎？「20年沒用的核能發電廠，你安心嗎？你安心我也不敢，台灣也沒命承擔」，公投是投未來的事，這已經20、30年，應該放下，繼續向前走。至於三接遷離，陳柏惟嘆，你家都沒燒煤炭變成瓦斯了，「還要要求國家燒煤炭，這樣對嗎？」而關於公投綁大選，陳柏惟也酸說，「民主要充分討論，不是叫人家不要看電視，就叫人去投票」，民主是大家要知道同意有什麼結果，不同意有什麼結果，不能因為短時間因素影響長期決策。陳柏惟呼籲，台灣30年來用選票選出民意代表、選出總統，明天要用選票告訴大家，「我要支持民主，我要充分討論，不要公投綁大選」。最後，陳柏惟聲嘶力竭並「鞠躬90度」拜託，「我們要繼續堅持，我們知道台灣的公道，知道台灣的正義，要繼續為台灣打拚，回去拉票，明天出門投票，感謝！3Q！」現場觀眾也情緒高昂紛紛搖旗吶喊，「3Q加油」，主持人、民進黨立委林楚茵也疾呼，「4個不同意為3Q出口氣」。
快新聞／英國脫歐公投「很多人後悔」！　吳怡農疾呼：每個人都要站出來把票投下去,2021-12-17 20:30:43,https://www.ftvnews.com.tw/news/detail/2021C17W0318,四大公投明天登場，選前之夜民進黨今（17）日在凱道舉行「台灣隊站出來 台灣行出去」公投說明會。民進黨北市黨部主委吳怡農除了一一說明為何四個不同意，他也舉英國脫歐公投的例子呼籲，每一個人明天都要站出來把票投下去，避免公投民主權利被少數政治人物操作用於政治目的。吳怡農表示，明天要舉辦的公投，影響的是台灣未來，而且是深遠的影響。吳怡農說，明天有一題是要決定，要不要再花15年重新啟動一座充滿問題的核電廠，讓將來每天都活在核災陰影下；有另外一題是要決定這代台灣人有沒有智慧，在顧好自然環境的前提下找到更乾淨、更穩定、更多元的能源，給經濟更多動力走下去。吳怡農說，還有一題是要一起決定將來怎麼使用得來不易的公投權利，因為前一輩台灣人努力，我們現在有公投權利，而我們要一起決定要不要花充分時間、深思熟慮，還是在最短時間綁選舉，做出倉促決定，做出影響我們未來繁榮的決定；另外一題則是要決定全球化時代台灣社會要不要融入國際貿易的行列，這對貿易、外交有非常深遠影響。吳怡農強調，台灣要繼續發展必須選擇跟上世界趨勢，選擇兼顧生態保育的能源轉型、選擇顧好民眾健康的國際貿易、選擇更民主、更好的公投制度。吳怡農也提醒，更好的民主制度、更良善政治氛圍，不是天上掉下來，要保護民主，避免公投民主權利被少數政治人物操作用於政治目的，避免公投成為政黨鬥爭工具，只有一個方式，就是透過每個人投票。吳怡農以英國脫歐公投為例，他說，最後只差了4個百分點，英國決定脫歐，但是英國到現在還在承受這個後果，兩個月前英國政府預算責任辦公室出了報告 因為脫歐決定英國經濟受到長期影響，比COVID-19還嚴重兩倍，因為疫情是短期，可是「選擇自我孤立是結構性退步」。吳怡農指出，很多英國人，特別是年輕人知道英國要繼續發展要和國際接軌，可是他們沒出去投票，根據調查30%沒有去投票的年輕人他們支持留在歐盟的比例是2比1，「但聲音沒被聽到，聲音不算數，因為他們沒站出來」。此外，吳怡農提及，很多投票選擇離開歐盟的人也後悔了，「他們說只是想給政府教訓，他們問可不可以重新投票，他們要投另外一邊，因為他不知道公投會過，他說不知道會對經濟造成真正影響」。但是，吳怡農提醒，公投沒有重來，「不去投票就是讓少數人放大聲音、做下決定，因此回去呼籲身邊每一個人站出來把票投下去！剩下一天一起加油、一起努力」。
快新聞／「四大公投就像石頭一樣阻擋台灣」　賴清德曝3大考量籲：用投票把國際道路敞開,2021-12-17 20:16:41,https://www.ftvnews.com.tw/news/detail/2021C17W0316,四大公投進入倒數24小時，民進黨「台灣隊站出來」公投說明會台北場今晚登場。副總統賴清德除了說到三大考量外也說到，這四大公投就像四顆石頭一樣，阻擋台灣走向國際，因此他呼籲民眾一定要用投票一起把四塊石頭移開。「明天就要投票了，希望大家不分東西南北、男女老少，一起用選票守護台灣」賴清德說到，四個不同意有3個考量。第一個考量，就是台灣經濟發展影響，2016年總統蔡英文上任後，台灣就意識到美國跟中國的貿易戰即將開始，加上中國的投資環境已經大不如前，所以不僅是改善台灣的投資環境，而且也提出台商回台投資專案，歡迎外來資金回台灣，現在台商已經回來900間左右，資金方面也超過1兆4000多億，甚至為創造10萬多個工作機會。賴清德提到，台灣去年的經濟成長率3.11%，是亞洲四小龍的第一名，今年的經濟成長率比去年更好，來到6.09%也是亞洲四小龍中居冠，民眾平均收入到達30000美金，這也很可能20年後贏國韓國的一次，他認為這是大家一起努力來的，因此為了台灣的經濟發展，大家一定要幫忙台灣的企業解決兩件事情。賴清德說明，第一是要穩定供電給企業使用，這樣台灣企業才有機會，好好生產製造；第二要幫忙企業解決關稅問題，因為製造生產出來的產品是要外銷、國際貿易，因此四項公投有兩個牽涉到台灣經濟貿易的問題。賴清德說到，珍愛藻礁會牽涉到台灣供電的問題，蔡英文上任後，已經有是先做好保護藻礁的工作，不只是把230公頃縮小到23公頃，碼頭原來要在岸邊也往外退到1200公尺外，因此一定要讓第三天然氣接收站順利興建，兩年之後在桃園的發電廠就能順利供電，一年可供應127億度電，且不只是穩定供電，更能解決中部南部的供電問題。反萊豬方面，賴清德提到，蔡英文在開放前已經是先做好把關工作，更比照前總統馬英九時代開放萊牛的國際標準，既然萊牛已經開放8、9年沒有問題，萊豬自然也沒問題，何況政府已經做到如果有貿易商開放萊豬，一定做好清楚標示，讓台灣民眾可以有自由選擇的機會，「如果誤會而投下同意票，那美國和台灣好不容易開始的雙邊貿易又會斷掉，跟美國所簽訂的貿易協定也會停止，這樣未來台灣產品到美國就會有關稅的問題」。賴清德表示，現在不只美國，就連日本也公開喊聲歡迎台灣加入CPTPP，若台灣順利加入，未來台灣商品賣到CPTPP這十幾個國家關稅一樣能夠減少，所以要拜託大家，歡迎台商回來和台灣企業一同努力，除了解決供電問題外，也替他們解決關稅的問題。賴清德提到，第二考量是台灣社會安定與安全。他說到，上次9合1選舉台灣已經看到天下大亂，下午4點已經開始開票，還看到一群人在排隊投票，有10張公投票，不僅老年人看不懂，就連年輕人也是霧煞煞，所以進入投票所就是亂投或直接不投，因此他希望把選人、選事分開，製造雙贏，「若把兩個綁在一起，必然會造成社會大亂」。賴清德表示，核四案大家也知道已經建健停停20幾年，不僅是老爺車，也是拼裝車，何況台灣根本不能解決核廢料問題，所以為了台灣環境安全問題，也要投不同意。賴清德提及，第三考量是國際局勢的問題，國際社會要防止極權主義的擴張影響到國際社會，除了聯合國、北約、7大工業國，這幾年有新勢力成立，英語國家美國、英國、加拿大、紐西蘭、澳洲為維持印加地區安全，成立「五眼聯盟」，另外美國約日本、澳洲、印度成立四邊安全會談，台灣、日本、美國更進行三方對話。賴清德說到，美國總統拜登民主峰會台灣有受邀，台灣現在站在極權主義外第一關鍵的位置，台灣很堅強地捍衛主權、堅持民主，因此國際社會很看重台灣，所以他呼籲，大家要繼續和蔡英文一起邁入國際社會。賴清德呼籲，四項公投都若通過，都會對台灣造成影響，特別是萊豬不只影響到企業競爭力，也影響到台灣與美國的關係，更影響到台灣與國際社會上的信用，他說到，「這四大公投就像四顆石頭一樣，阻擋台灣走向國際，因此一定要用投票一起把四塊石頭移開」。
反萊豬公投若過關　恐衝擊台灣加入CPTPP,2021-12-17 20:15:03,https://www.ftvnews.com.tw/news/detail/2021C17P15M1,萊豬開放一年多，不但目前沒有萊豬進口，還更突顯國產豬優勢，國產豬肉自給率，從87%上升到93%！台美也重啟TIFA會議，並趁勢申請加入CPTPP，但要是反萊豬公投過關，台灣會被質疑說話不算話，將衝擊台灣加入CPTPP，也影響台美貿易，衝擊台灣經濟發展。排骨飯、豬肝湯、滷肉飯，豬腳拼盤，形形色色的豬肉美食，是台灣人餐桌風景，反萊豬陣營，卻藉此拒絕萊豬進入台灣。AIT處長孫曉雅日前表示，「我自己吃美國豬肉，也讓我的孩子吃，美豬安全、可口又美味」，總統蔡英文也表示，「我們也確實曾經，對含有萊克多巴胺的牛、豬肉的進口有所保留，但是在2012年的7月，經由國際標準的制定，當時在野的民進黨，也因此修正了立場。」行政院長蘇貞昌先前也說，「我們一定會保護消費者健康，所以都會明白的標示，中央設立了100億的照顧養豬產業的基金。」從蔡英文到孫曉雅，拿出國際標準證明，萊豬安全無虞，更強調政院針對萊豬進口，已經做了完善配套措施，照顧台灣豬農、清楚標示產地、政院也設立豬肉儀錶板，有沒有萊豬進口，一目了然，開放一年後，國產豬肉自給率，從前年的87%上升到近93%，反而更突顯國產豬優勢，台美也因為搬開萊豬進口大石，重啟TIFA會議，台灣更趁勢向CPTPP敲門。打入特斯拉供應鏈的和大工業董事長沈國榮，語重心長地說，「失去機會就像當初退出聯合國，未來50年台灣經濟就會被邊緣化，變孤兒」，因為在國際供應鏈重組的關鍵時刻，台灣必須和世界貿易接軌，但要是反萊豬公投過關，出爾反爾，台灣要怎麼跟國際做生意？駐美代表蕭美琴也憂心到睡不著，在臉書拉票，拜託關心台灣的人，對反萊豬投下不同意票。財經專家汪潔民表示，「要透過這次反萊豬不同意，跟美國趕快繼續發展關係，中鋼、台塑及其他產業，包括紡織，一流公司一堆，我們就卡在我們是關稅孤兒。」產業界有多焦慮，從工具機公會在兩大商業報紙，登半版廣告，要爭取加入CPTPP，就看得出來，一張公投票，決定台灣未來。
